monoisotope,isotope_1,isotope_2,isotope_type_1,isotope_type_2,charge_1,charge_2
1940.85941839326,0.0,0.0,0.0,0.0,0.0,0.0
1941.85940872496,0.0,0.0,0.0,0.0,0.0,0.0
1942.87499978287,0.0,0.0,0.0,0.0,0.0,0.0
1943.8753441504,0.0,0.0,0.0,0.0,0.0,0.0
1944.86785791525,0.0,0.0,0.0,0.0,0.0,0.0
1945.86146121892,0.0,0.0,0.0,0.0,0.0,0.0
1946.85698579964,0.0,0.0,0.0,0.0,0.0,0.0
1947.85940218308,0.0,0.0,0.0,0.0,0.0,0.0
1950.88873092354,0.0,0.0,0.0,0.0,0.0,0.0
1951.89029548778,0.0,0.0,0.0,0.0,0.0,0.0
1952.8815230132,1953.87399336944,0.0,1.0,0.0,1.0,0.0
1956.87278364907,0.0,0.0,0.0,0.0,0.0,0.0
1957.88313560954,1958.87979424405,0.0,1.0,0.0,1.0,0.0
1959.87235567458,0.0,0.0,0.0,0.0,0.0,0.0
1960.86146563152,0.0,0.0,0.0,0.0,0.0,0.0
1961.86001415637,0.0,0.0,0.0,0.0,0.0,0.0
1962.85371213418,0.0,0.0,0.0,0.0,0.0,0.0
1963.88628997981,0.0,0.0,0.0,0.0,0.0,0.0
1964.88191167642,0.0,0.0,0.0,0.0,0.0,0.0
1965.88486944461,0.0,0.0,0.0,0.0,0.0,0.0
1966.88158095313,0.0,0.0,0.0,0.0,0.0,0.0
1967.87171858489,0.0,0.0,0.0,0.0,0.0,0.0
1968.85865530457,0.0,0.0,0.0,0.0,0.0,0.0
1969.85552320592,0.0,0.0,0.0,0.0,0.0,0.0
1972.87425144582,0.0,0.0,0.0,0.0,0.0,0.0
1973.87672325525,0.0,0.0,0.0,0.0,0.0,0.0
1974.86563671761,0.0,0.0,0.0,0.0,0.0,0.0
1975.89414102424,0.0,0.0,0.0,0.0,0.0,0.0
1976.90830069325,0.0,0.0,0.0,0.0,0.0,0.0
1977.90825848084,0.0,0.0,0.0,0.0,0.0,0.0
1978.89561291535,0.0,0.0,0.0,0.0,0.0,0.0
1980.86936226838,1981.86502097141,0.0,1.0,0.0,1.0,0.0
1982.8628463745,0.0,0.0,0.0,0.0,0.0,0.0
1983.86023741907,0.0,0.0,0.0,0.0,0.0,0.0
1984.8527702605,0.0,0.0,0.0,0.0,0.0,0.0
1985.85665926372,0.0,0.0,0.0,0.0,0.0,0.0
1986.85642475582,0.0,0.0,0.0,0.0,0.0,0.0
1987.86158846782,0.0,0.0,0.0,0.0,0.0,0.0
1988.86283494309,0.0,0.0,0.0,0.0,0.0,0.0
1989.86747828891,0.0,0.0,0.0,0.0,0.0,0.0
1990.86573851379,0.0,0.0,0.0,0.0,0.0,0.0
1991.86691758486,0.0,0.0,0.0,0.0,0.0,0.0
1992.87027884742,0.0,0.0,0.0,0.0,0.0,0.0
1993.8841605882,0.0,0.0,0.0,0.0,0.0,0.0
1994.89037468405,0.0,0.0,0.0,0.0,0.0,0.0
1995.88562149592,0.0,0.0,0.0,0.0,0.0,0.0
1996.87459110382,0.0,0.0,0.0,0.0,0.0,0.0
1997.88276860974,0.0,0.0,0.0,0.0,0.0,0.0
1998.88902035544,1999.88300782323,0.0,1.0,0.0,1.0,0.0
2000.87190072831,0.0,0.0,0.0,0.0,0.0,0.0
2001.87494157475,0.0,0.0,0.0,0.0,0.0,0.0
2004.86737173975,0.0,0.0,0.0,0.0,0.0,0.0
2009.88646652817,0.0,0.0,0.0,0.0,0.0,0.0
2010.88679851565,0.0,0.0,0.0,0.0,0.0,0.0
2011.88118865662,0.0,0.0,0.0,0.0,0.0,0.0
2015.89010739824,0.0,0.0,0.0,0.0,0.0,0.0
2020.88092476581,0.0,0.0,0.0,0.0,0.0,0.0
2021.90912800844,2022.90863915861,0.0,1.0,0.0,1.0,0.0
2024.89572708322,0.0,0.0,0.0,0.0,0.0,0.0
2037.88866900605,0.0,0.0,0.0,0.0,0.0,0.0
2038.88596788556,0.0,0.0,0.0,0.0,0.0,0.0
2056.9074133594,0.0,0.0,0.0,0.0,0.0,0.0
2078.92606155532,0.0,0.0,0.0,0.0,0.0,0.0
2079.93219750933,0.0,0.0,0.0,0.0,0.0,0.0
2080.93037393181,0.0,0.0,0.0,0.0,0.0,0.0
2081.9231818774,0.0,0.0,0.0,0.0,0.0,0.0
2082.93407170506,0.0,0.0,0.0,0.0,0.0,0.0
2083.94425779709,0.0,0.0,0.0,0.0,0.0,0.0
2084.94161289446,0.0,0.0,0.0,0.0,0.0,0.0
2092.98042997144,0.0,0.0,0.0,0.0,0.0,0.0
2093.98416899259,0.0,0.0,0.0,0.0,0.0,0.0
2094.98161590154,2095.96915702018,0.0,1.0,0.0,1.0,0.0
2096.99800293678,0.0,0.0,0.0,0.0,0.0,0.0
2097.99344983675,2099.00223725435,0.0,1.0,0.0,1.0,0.0
2099.98469063039,2100.95898805773,0.0,1.0,0.0,1.0,0.0
2113.95760868815,0.0,0.0,0.0,0.0,0.0,0.0
2114.96128356093,0.0,0.0,0.0,0.0,0.0,0.0
2117.93990113172,0.0,0.0,0.0,0.0,0.0,0.0
2118.95373461738,0.0,0.0,0.0,0.0,0.0,0.0
2119.9645098651,2120.96127188162,0.0,1.0,0.0,1.0,0.0
2121.95029028649,0.0,0.0,0.0,0.0,0.0,0.0
2122.94344182143,0.0,0.0,0.0,0.0,0.0,0.0
2133.94954877366,0.0,0.0,0.0,0.0,0.0,0.0
2134.9516855695,0.0,0.0,0.0,0.0,0.0,0.0
2135.95358188398,2136.94949699383,0.0,1.0,0.0,1.0,0.0
2137.94482061253,0.0,0.0,0.0,0.0,0.0,0.0
2152.95961732484,0.0,0.0,0.0,0.0,0.0,0.0
2153.97011014453,2155.97092046704,0.0,2.0,0.0,1.0,0.0
2154.9760855119,0.0,0.0,0.0,0.0,0.0,0.0
2156.95553476491,0.0,0.0,0.0,0.0,0.0,0.0
2157.94488754531,0.0,0.0,0.0,0.0,0.0,0.0
2158.93948862875,0.0,0.0,0.0,0.0,0.0,0.0
2159.93786621745,0.0,0.0,0.0,0.0,0.0,0.0
2160.94134751558,0.0,0.0,0.0,0.0,0.0,0.0
2161.94567220329,0.0,0.0,0.0,0.0,0.0,0.0
2169.94742697826,0.0,0.0,0.0,0.0,0.0,0.0
2170.94965004146,2171.95122316939,0.0,1.0,0.0,1.0,0.0
2172.9442260732,0.0,0.0,0.0,0.0,0.0,0.0
2173.9419933445,0.0,0.0,0.0,0.0,0.0,0.0
2175.95627459643,2176.96745170897,0.0,1.0,0.0,1.0,0.0
2182.96057712773,0.0,0.0,0.0,0.0,0.0,0.0
2191.96364131823,0.0,0.0,0.0,0.0,0.0,0.0
2192.96172412741,2193.96134911018,0.0,1.0,0.0,1.0,0.0
2197.96662309784,0.0,0.0,0.0,0.0,0.0,0.0
2198.97157129188,0.0,0.0,0.0,0.0,0.0,0.0
2199.97366315374,0.0,0.0,0.0,0.0,0.0,0.0
2200.97386838869,0.0,0.0,0.0,0.0,0.0,0.0
2207.98833253483,0.0,0.0,0.0,0.0,0.0,0.0
2208.98209414649,0.0,0.0,0.0,0.0,0.0,0.0
2209.97594906029,0.0,0.0,0.0,0.0,0.0,0.0
2213.98502082496,0.0,0.0,0.0,0.0,0.0,0.0
2214.99889476804,2215.99539371587,2216.99008514237,1.0,1.0,1.0,1.0
2218.98503793517,0.0,0.0,0.0,0.0,0.0,0.0
2223.00754184505,0.0,0.0,0.0,0.0,0.0,0.0
2224.01563157334,0.0,0.0,0.0,0.0,0.0,0.0
2225.03471896018,2226.03353332626,0.0,1.0,0.0,1.0,0.0
2227.02408320994,0.0,0.0,0.0,0.0,0.0,0.0
2228.00717253202,0.0,0.0,0.0,0.0,0.0,0.0
2231.03091671869,0.0,0.0,0.0,0.0,0.0,0.0
2232.0294717644,2233.03297018867,0.0,1.0,0.0,1.0,0.0
2236.9898138918,0.0,0.0,0.0,0.0,0.0,0.0
2237.98895725163,0.0,0.0,0.0,0.0,0.0,0.0
2239.00284146064,2240.00559265893,0.0,1.0,0.0,1.0,0.0
2244.99919429318,0.0,0.0,0.0,0.0,0.0,0.0
2246.0046598484,0.0,0.0,0.0,0.0,0.0,0.0
2247.02716148542,0.0,0.0,0.0,0.0,0.0,0.0
2248.03476151709,0.0,0.0,0.0,0.0,0.0,0.0
2249.0287283875,0.0,0.0,0.0,0.0,0.0,0.0
2253.00289510371,0.0,0.0,0.0,0.0,0.0,0.0
2253.99934880315,0.0,0.0,0.0,0.0,0.0,0.0
2254.99684545833,0.0,0.0,0.0,0.0,0.0,0.0
2263.00409802567,0.0,0.0,0.0,0.0,0.0,0.0
2264.0100987462,0.0,0.0,0.0,0.0,0.0,0.0
2265.01857224418,0.0,0.0,0.0,0.0,0.0,0.0
2267.00901394965,0.0,0.0,0.0,0.0,0.0,0.0
2268.00571712154,0.0,0.0,0.0,0.0,0.0,0.0
2269.01373383335,0.0,0.0,0.0,0.0,0.0,0.0
2270.01496930745,0.0,0.0,0.0,0.0,0.0,0.0
2283.03762657506,0.0,0.0,0.0,0.0,0.0,0.0
2284.03890451323,2285.03047087889,0.0,1.0,0.0,1.0,0.0
2292.01694325232,0.0,0.0,0.0,0.0,0.0,0.0
2293.02508095302,0.0,0.0,0.0,0.0,0.0,0.0
2294.02461442372,0.0,0.0,0.0,0.0,0.0,0.0
2324.05751605455,0.0,0.0,0.0,0.0,0.0,0.0
2325.056081591,0.0,0.0,0.0,0.0,0.0,0.0
2334.06458865587,0.0,0.0,0.0,0.0,0.0,0.0
2346.04764792622,0.0,0.0,0.0,0.0,0.0,0.0
2347.05191003238,0.0,0.0,0.0,0.0,0.0,0.0
2348.0545524045,2349.05052851565,0.0,1.0,0.0,1.0,0.0
2363.06449292803,0.0,0.0,0.0,0.0,0.0,0.0
2364.07315032101,2365.07171557365,2366.06746209097,1.0,1.0,1.0,1.0
2386.05458091729,0.0,0.0,0.0,0.0,0.0,0.0
2387.06042585077,0.0,0.0,0.0,0.0,0.0,0.0
2388.07236346461,0.0,0.0,0.0,0.0,0.0,0.0
2402.05353615302,0.0,0.0,0.0,0.0,0.0,0.0
2403.05409663229,0.0,0.0,0.0,0.0,0.0,0.0
2423.07084446417,0.0,0.0,0.0,0.0,0.0,0.0
2424.05884733489,0.0,0.0,0.0,0.0,0.0,0.0
2437.06911373043,0.0,0.0,0.0,0.0,0.0,0.0
2438.0636563488,2440.05450708405,0.0,2.0,0.0,1.0,0.0
2439.0578363742,0.0,0.0,0.0,0.0,0.0,0.0
2459.08288925765,0.0,0.0,0.0,0.0,0.0,0.0
2460.0783714736,0.0,0.0,0.0,0.0,0.0,0.0
2461.07783029625,2462.07633242892,0.0,1.0,0.0,1.0,0.0
2501.17345903737,0.0,0.0,0.0,0.0,0.0,0.0
2502.18719630594,0.0,0.0,0.0,0.0,0.0,0.0
2526.14387650825,0.0,0.0,0.0,0.0,0.0,0.0
